GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,burglary_crime_est,total_crime_est,total_population,unemployment_rate_idx,pct_hispanic,median_income_idx,pct_veterans,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,esri_market_idx_14068,esri_market_idx_14068_forecast,pct_hs_grad,pct_veterans_2,pct_no_health_insurance,pct_no_schooling,pct_severe_rent_burden,pct_below_poverty,pct_public_assistance,pct_household_disability,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score,colnum,row,Join_Count,latitude,longitude,school_count,tent_present,centroid_lat,centroid_lon,centroid_source,baseline_risk,top_interaction_a,top_interaction_b,top_interaction_val
E-12,46,US,597,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,71,50,3910,60,43.86,129,3.24,28,US,597,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,115,119,17.21,2.92,3.56,5.92,33.22,11.43,5.12,19.62,1.295,17.47,29.74,16.36,0,0,,,30,0,0,0,0,0,0,0,0,0,0,3,311,323,0,0,4,8,960.69,428.73,0,0.0,4597.22,1,1340.31,0.42,0,0,0.0,2031.91,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.98,21.91,51.18,4.73,22.17,5,64.93,5,12,1,34.20859223,-118.58548233,0,1,34.215200497802606,-118.58311259111088,detection_avg,0.5877297328130634,total_crime_est,la_geohub_fire_hazard_area_pct,0.010550152307145243
E-13,21,US,572,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,61,6282,126,59.52,92,3.83,39,US,572,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,83,86,18.99,3.06,5.36,7.48,40.8,21.51,6.23,29.84,1.295,17.47,29.74,16.36,0,0,,,33,0,0,1,0,0,0,0,0,0,0,0,566,576,0,0,0,46,3622.0,63.43,0,0.0,3429.5,1,1240.08,74.4,6,0,0.0,2030.64,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.99,18.26,59.44,5.0,17.3,5,70.71,5,13,0,,,0,0,34.20419857306315,-118.58309356571372,reconstructed,0.6304519427820126,total_population,affordable_housing_count,-0.009502364847325912
E-14,46,US,547,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,66,68,6145,193,57.01,104,1.07,34,US,547,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99,98,21.56,1.04,5.72,3.4,25.12,13.84,6.02,27.29,1.295,17.47,29.74,16.36,0,0,,,51,0,1,0,0,0,0,0,0,0,0,0,353,357,0,0,0,28,2079.17,251.76,0,0.0,2316.1,17,3780.02,339.22,14,0,0.0,2030.56,0.0,0,0.12,1,0.0,0,100.0,1,0.0,0,1.82,24.74,45.92,3.99,25.35,5,61.6,5,14,1,34.19144536,-118.58872411,0,1,34.19319664832369,-118.58307454031652,detection_avg,0.6269016453410083,transit_stops_count,la_geohub_100yr_flood_intersects,0.020289435137580716
E-15,21,US,524,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,176,2108,60,15.46,172,4.96,19,US,522,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,131,130,10.5,3.55,2.99,4.69,29.06,8.08,2.51,8.31,1.295,17.47,29.74,16.36,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,143,152,0,0,0,6,467.09,615.92,0,0.0,1226.74,13,2023.44,50.23,2,0,0.0,1227.77,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.43,44.92,26.06,2.43,26.59,3,47.51,5,15,0,,,0,0,34.18219472358424,-118.58305551491937,reconstructed,0.5437553295875588,total_population,hospital_count,0.016750677073510616
E-16,30,US,500,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,142,3386,190,11.7,152,2.69,3,US,481,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,130,132,10.15,1.95,0.69,0.0,37.97,14.51,1.27,16.09,1.295,17.47,29.74,16.36,0,0,,,27,1,0,0,0,0,1,0,0,0,0,1,684,755,0,0,3,55,6457.22,53.78,22,4149.09,53.78,7,1324.59,317.9,15,2,2729.76,53.71,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.97,29.92,44.71,2.71,22.66,5,60.41,5,16,1,34.16713836,-118.58396921,1,1,34.171192798844785,-118.5830364895222,detection_avg,0.631866048137997,total_population,hospital_count,0.032793466657694746
E-7,8,US,709,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52,69,2014,140,25.87,162,1.65,8,US,709,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,140,144,5.75,3.27,1.43,1.46,22.22,6.86,1.45,29.46,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,1,0,0,0,0,2,172,175,0,0,0,19,2517.46,320.4,5,878.0,607.55,3,125.37,387.07,0,1,598.19,608.29,2.26,1,0.0,0,2.27,1,100.0,1,0.0,0,4.98,33.48,38.88,3.18,24.46,5,55.72,5,7,0,,,2,0,34.27021012149987,-118.58320771809676,reconstructed,0.5151108883479704,total_population,hospital_count,0.0176216288709184
E-8,37,US,688,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,51,58,3347,121,33.67,129,2.06,37,US,688,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,108,15.73,2.8,2.92,4.21,20.77,13.41,3.4,20.73,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,1,0,0,0,0,0,3,470,483,0,0,5,30,2732.76,48.34,0,0.0,1809.9,1,998.17,416.99,10,0,0.0,1831.41,1.99,1,0.0,0,1.99,1,100.0,1,0.0,0,5.61,25.26,53.25,3.95,17.54,5,65.59,5,8,1,34.25739814,-118.58680686,1,1,34.25920819676042,-118.5831886926996,detection_avg,0.6195196242637895,total_crime_est,la_geohub_fire_hazard_area_pct,0.007172902511405096
E-9,16,US,667,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57,98,2803,45,42.63,114,3.94,49,US,667,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96,98,24.32,3.21,5.83,2.21,11.57,8.23,2.6,20.35,1.295,17.47,29.74,16.36,0,0,,,54,0,0,0,0,0,1,0,0,0,0,0,466,458,0,0,0,11,966.59,426.86,0,0.0,3002.72,1,997.71,416.76,12,0,0.0,2057.77,1.88,1,0.0,0,1.88,1,100.0,1,0.0,0,0.53,6.93,83.07,1.49,8.51,5,87.99,5,9,1,34.244877,-118.59093535,1,1,34.248206272020965,-118.5831696673024,detection_avg,0.6204245620177445,transit_stops_count,affordable_housing_count,-0.012496562065190987
F-10,43,US,644,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,128,1514,98,39.96,134,4.22,4,US,644,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,112,114,18.02,4.08,2.85,2.17,23.73,6.77,2.82,18.59,1.295,17.47,29.74,16.36,0,0,,,27,0,0,0,0,0,0,0,0,0,0,0,253,291,0,0,0,16,1315.57,123.13,0,0.0,3615.31,12,2082.2,140.33,5,0,0.0,2966.86,4.39,1,0.0,0,2.58,1,100.0,1,0.0,0,1.4,12.61,71.37,2.54,13.49,5,79.54,6,10,0,,,0,0,34.23719621238691,-118.57170917060856,reconstructed,0.576579588284698,total_population,hospital_count,0.02244916751141667
F-11,20,US,621,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,119,2898,107,47.34,132,3.01,15,US,621,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,117,122,18.07,2.67,5.29,4.5,34.85,12.09,3.36,31.48,1.295,17.47,29.74,16.36,0,0,,,30,0,0,0,0,1,1,0,0,0,0,1,297,305,0,0,0,22,2304.7,122.85,0,0.0,4836.74,0,0.0,754.79,0,0,0.0,2787.5,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.24,19.0,60.77,3.42,16.81,5,71.57,6,11,1,34.22864929333333,-118.57226027000002,2,1,34.22619428764746,-118.57169014521138,detection_avg,0.5925627716498086,total_population,hospital_count,0.010011599764727926
F-12,47,US,598,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,71,52,6327,186,50.99,97,3.35,30,US,598,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,97,101,17.83,3.23,6.14,8.48,42.31,28.52,8.39,22.78,1.295,17.47,29.74,16.36,0,0,,,24,0,1,0,0,1,1,1,0,0,0,0,491,521,0,0,2,16,1557.24,215.5,0,0.0,5032.07,0,0.0,1221.72,3,0,0.0,3070.13,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.54,22.69,52.05,4.79,20.46,5,65.07,6,12,0,,,2,0,34.215192362908006,-118.5716711198142,reconstructed,0.6308703749865273,total_population,affordable_housing_count,-0.009651259096848226
F-13,22,US,573,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,58,9938,138,56.97,93,2.06,41,US,573,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,87,21.7,1.62,4.98,8.6,38.92,22.73,4.29,26.72,1.295,17.47,29.74,16.36,0,0,,,27,0,0,0,0,1,0,0,0,0,0,1,828,831,0,0,6,0,0.0,674.86,0,0.0,3812.93,0,0.0,983.58,4,0,0.0,3090.85,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.57,18.02,55.29,4.81,21.87,5,68.23,6,13,0,,,1,0,34.20419043816855,-118.57165209441702,reconstructed,0.6232807696209198,total_population,hospital_count,-0.024317446702187783
F-14,47,US,548,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,75,51,5047,138,51.93,132,5.99,37,US,548,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96,97,21.11,6.13,1.61,5.0,45.56,20.08,5.68,22.8,1.295,17.47,29.74,16.36,0,0,,,36,0,0,0,0,1,2,0,0,0,0,0,442,456,0,0,3,11,1574.32,533.68,0,0.0,2596.5,9,1245.39,495.79,12,0,0.0,2605.95,0.0,0,3.67,1,0.0,0,100.0,1,0.0,0,3.33,19.0,55.78,4.29,20.93,5,68.05,6,14,1,34.20121899,-118.572210645,3,1,34.1931885134291,-118.57163306901984,detection_avg,0.583319198062631,transit_stops_count,la_geohub_100yr_flood_area_pct,0.022587618379651633
F-15,24,US,525,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,71,53,896,138,28.35,168,1.4,24,US,525,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,145,151,15.76,3.59,0.59,4.34,35.48,6.64,3.12,16.02,1.295,17.47,29.74,16.36,0,0,,,30,0,0,0,1,0,0,0,1,0,0,0,146,129,0,0,2,9,1439.26,116.64,0,0.0,1383.39,15,3452.42,113.03,27,0,0.0,1404.77,1.48,1,0.95,1,1.48,1,100.0,1,0.0,0,4.03,26.09,47.2,4.2,22.5,5,61.83,6,15,0,,,0,0,34.182186588689646,-118.57161404362267,reconstructed,0.5695573418391311,total_population,hospital_count,0.028712783955481325
F-16,32,US,501,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,107,1615,86,14.67,148,4.01,7,US,483,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,135,138,11.59,2.96,0.28,3.28,27.31,6.45,0.42,22.33,1.295,17.47,29.74,16.36,0,0,,,21,0,0,0,0,3,0,0,0,0,0,6,504,492,0,0,4,35,4595.73,198.45,18,3563.16,198.45,2,1403.95,208.78,12,2,2288.65,234.08,1.16,1,0.0,0,1.16,1,100.0,1,0.0,0,8.23,34.06,41.68,3.85,20.4,5,56.71,6,16,1,34.17569055,-118.5701702,3,1,34.17118466395019,-118.5715950182255,detection_avg,0.6000247577835469,total_population,hospital_count,0.02145087931419694
F-17,25,US,470,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78,119,1488,131,11.9,148,3.0,41,US,426,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,130,133,6.84,1.88,0.21,1.67,50.0,16.99,2.75,22.51,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,163,149,0,0,0,0,0.0,747.46,0,0.0,863.07,5,1286.56,178.32,0,0,0.0,858.67,1.76,1,0.0,0,1.76,1,100.0,1,0.0,0,8.33,44.91,27.02,2.72,25.35,5,46.42,6,17,0,,,0,0,34.16018273921074,-118.57157599282831,reconstructed,0.5484963832932498,total_population,hospital_count,0.02270772667899874
F-9,17,US,668,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,66,79,3441,105,30.02,147,2.95,1,US,668,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,127,129,13.6,2.73,2.38,4.22,33.33,9.44,3.66,26.76,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,214,214,0,0,1,12,1224.01,125.17,0,0.0,2395.22,4,1227.07,116.87,0,0,0.0,2451.46,5.12,1,0.0,0,4.9,1,100.0,1,0.0,0,2.8,25.81,40.77,5.42,28.0,5,57.7,6,9,0,,,0,0,34.248198137126366,-118.57172819600572,reconstructed,0.5445883719524823,transit_stops_count,affordable_housing_count,0.012250968561444371
G-10,44,US,645,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,109,206,1280,124,25.23,156,4.27,5,US,645,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,150,152,14.88,4.13,2.5,3.12,39.24,8.11,0.67,27.15,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,0,0,0,0,0,0,1,515,526,0,0,0,21,1455.44,311.41,0,0.0,4143.64,17,2001.81,84.34,26,0,0.0,3869.86,5.99,1,0.0,0,3.84,1,100.0,1,0.0,0,1.14,8.84,74.52,2.63,14.01,5,81.82,7,10,0,,,0,0,34.23718807749232,-118.56026769931186,reconstructed,0.5977541696777268,total_population,hospital_count,0.024796057881250038
G-11,21,US,622,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78,93,3180,131,46.42,139,5.08,16,US,622,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,113,16.65,3.35,1.54,3.41,19.09,10.26,2.72,28.03,1.295,17.47,29.74,16.36,0,0,,,12,0,0,0,1,0,1,0,0,0,0,2,298,306,0,0,0,24,1084.49,378.84,0,0.0,5361.0,0,0.0,1105.21,0,0,0.0,3910.68,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.82,25.59,50.39,5.35,18.67,5,63.83,7,11,0,,,1,0,34.22618615275287,-118.56024867391469,reconstructed,0.5647593733011678,total_population,hospital_count,0.007883202767133678
G-12,48,US,599,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,76,63,4879,217,50.73,118,1.75,31,US,599,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,114,17.3,1.82,6.37,8.94,35.38,19.85,2.15,29.29,1.295,17.47,29.74,16.36,0,0,,,15,0,0,0,0,1,0,0,0,0,0,0,391,377,0,0,2,1,110.99,673.84,0,0.0,4331.88,0,0.0,1505.68,0,0,0.0,4149.52,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.96,25.77,47.85,5.78,20.6,5,61.71,7,12,0,,,1,0,34.21518422801341,-118.56022964851752,reconstructed,0.5640176200558356,pct_below_poverty,affordable_housing_count,0.006651664112194111
G-13,23,US,574,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,45,35,6277,152,47.83,129,2.06,42,US,574,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,112,119,19.9,3.09,5.73,3.3,35.81,16.8,2.95,23.02,1.295,17.47,29.74,16.36,0,0,,,24,0,0,0,0,0,1,0,0,0,0,0,582,591,0,0,2,30,2799.17,63.2,0,0.0,3109.39,0,0.0,1258.91,4,0,0.0,3109.28,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.59,20.42,56.62,5.96,17.0,5,68.56,7,13,1,34.20212082,-118.56346517,1,1,34.20418230327395,-118.56021062312034,detection_avg,0.6239067370192949,total_crime_est,la_geohub_fire_hazard_area_pct,0.0193268673933862
G-14,48,US,549,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,48,4747,110,46.98,101,1.5,39,US,549,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,92,98,24.88,1.6,6.55,2.51,28.36,16.13,2.16,21.97,1.295,17.47,29.74,16.36,0,0,,,25,0,0,0,0,0,1,0,0,0,0,0,437,458,0,0,1,11,1304.98,457.64,0,0.0,1887.46,6,1528.14,35.85,8,0,0.0,1887.57,0.0,0,6.26,1,0.0,0,100.0,1,0.0,0,0.96,14.39,60.0,4.65,20.96,5,71.71,7,14,0,,,1,0,34.1931803785345,-118.56019159772316,reconstructed,0.6031778996418076,business_sites_count,la_geohub_100yr_flood_intersects,-0.013891468765287417
G-15,25,US,526,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,97,83,2009,269,13.54,213,4.58,26,US,526,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,163,165,9.35,4.16,1.16,2.54,41.44,3.47,3.53,19.87,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,0,0,0,0,0,2,235,254,0,0,2,1,110.81,666.97,0,0.0,666.97,1,81.74,680.95,0,0,0.0,667.04,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,6.97,34.68,34.25,5.59,25.47,5,51.88,7,15,0,,,1,0,34.182178453795046,-118.560172572326,reconstructed,0.5297589847451085,total_population,hospital_count,0.017668318693851187
G-16,35,US,502,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,98,157,1161,157,10.08,200,3.55,11,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,190,196,13.14,3.82,3.63,3.35,45.45,4.01,2.82,16.34,1.295,17.47,29.74,16.36,0,0,,,27,0,0,0,0,0,1,0,0,0,0,4,762,768,0,0,1,29,2856.27,448.93,9,1677.95,531.58,1,122.82,465.24,19,2,1617.45,529.14,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,8.23,32.22,42.64,5.17,19.96,5,57.38,7,16,0,,,1,0,34.17117652905559,-118.56015354692882,reconstructed,0.599709579138999,total_population,hospital_count,0.026003719673408147
H-10,45,US,646,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,68,73,3048,64,31.89,147,4.59,7,US,646,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,112,111,19.06,3.23,4.5,1.48,31.73,10.93,4.31,30.95,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,0,0,0,0,0,0,3,446,488,0,0,0,30,1913.84,382.61,0,0.0,3544.0,9,1126.2,209.83,32,0,0.0,3564.92,4.95,1,2.38,1,4.95,1,100.0,1,0.0,0,7.8,32.34,46.8,2.72,18.14,5,60.42,8,10,0,,,0,0,34.23717994259772,-118.54882622801516,reconstructed,0.6182852898527016,business_sites_count,la_geohub_100yr_flood_intersects,-0.014172081329127147
H-11,22,US,623,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,139,162,4965,88,64.47,96,2.62,18,US,623,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,86,26.55,1.62,5.41,6.44,32.32,16.12,2.62,26.73,1.295,17.47,29.74,16.36,0,0,,,9,0,0,0,0,1,0,0,1,0,0,0,510,520,0,0,2,17,1115.1,383.96,0,0.0,4759.15,4,2092.74,267.77,12,0,0.0,4782.01,5.04,1,4.67,1,4.31,1,100.0,1,0.0,0,1.92,12.69,66.49,3.24,17.59,5,75.97,8,11,1,34.22946603,-118.5491008,1,1,34.22617801785827,-118.548807202618,detection_avg,0.6345519466042289,business_sites_count,la_geohub_100yr_flood_area_pct,-0.02062778518477209
H-12,49,US,600,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,83,85,2852,129,53.61,144,1.77,33,US,600,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,117,120,20.66,3.03,4.42,6.18,15.38,5.2,6.39,29.16,1.295,17.47,29.74,16.36,0,0,,,24,0,0,0,0,2,0,0,0,0,0,1,316,343,0,0,6,31,2235.87,250.0,0,0.0,4931.28,1,1031.99,311.44,4,0,0.0,4957.57,3.93,1,2.03,1,3.92,1,100.0,1,0.0,0,2.41,21.84,47.03,6.45,24.68,5,62.2,8,12,0,,,2,0,34.215176093118814,-118.54878817722084,reconstructed,0.5786667027207768,total_population,hospital_count,0.010373138512937734
H-13,24,US,575,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60,48,4333,100,55.41,122,2.86,45,US,575,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,112,17.12,3.04,5.39,5.68,52.76,12.08,2.57,31.02,1.295,17.47,29.74,16.36,0,0,,,24,0,0,0,0,0,1,0,0,0,0,1,414,407,0,0,0,4,1112.37,384.79,0,0.0,3712.93,3,727.24,496.05,2,0,0.0,3734.77,13.45,1,1.59,1,13.44,1,100.0,1,0.0,0,2.98,19.04,54.04,6.32,20.61,5,66.93,8,13,0,,,1,0,34.20417416837936,-118.54876915182363,reconstructed,0.5929390012284048,business_sites_count,la_geohub_100yr_flood_intersects,-0.013015477220722868
H-14,49,US,550,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,77,81,8294,169,52.85,92,4.34,41,US,550,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,92,96,18.64,5.52,6.14,8.9,33.82,12.0,5.39,29.64,1.295,17.47,29.74,16.36,0,0,,,30,0,0,1,0,1,0,0,0,0,0,0,605,625,1,0,1,17,2314.09,384.88,0,0.0,2498.97,3,726.93,495.93,18,0,0.0,2511.99,19.67,1,1.59,1,19.66,1,100.0,1,0.0,0,3.77,21.72,57.71,5.25,15.32,5,69.27,8,14,0,,,1,0,34.19317224363991,-118.54875012642648,reconstructed,0.6233464054799286,total_population,hospital_count,-0.016635256547100585
H-15,26,US,527,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79,76,4801,143,35.51,100,2.88,28,US,527,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100,103,19.78,2.81,2.84,3.1,34.71,10.26,4.2,25.19,1.295,17.47,29.74,16.36,0,0,,,30,0,0,0,0,0,1,0,0,0,0,0,464,492,0,0,2,28,2347.37,153.38,0,0.0,1285.08,3,1926.86,271.98,14,0,0.0,1289.21,2.29,1,4.83,1,2.29,1,100.0,1,0.0,0,1.93,18.67,59.86,3.86,17.62,5,71.32,8,15,1,34.182980145,-118.54470611,1,1,34.182170318900454,-118.5487311010293,detection_avg,0.6176444800414136,transit_stops_count,la_geohub_100yr_flood_area_pct,0.027816930340605697
H-16,37,US,503,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96,110,2272,124,12.63,208,4.65,14,US,488,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,199,198,8.46,3.2,0.91,0.25,32.39,10.12,2.68,20.54,1.295,17.47,29.74,16.36,0,0,,,30,0,1,0,0,0,0,1,0,0,0,5,624,616,0,0,1,46,5619.67,65.55,20,3716.97,65.55,1,1013.24,411.2,18,2,2647.72,66.44,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.08,29.54,45.22,4.29,20.95,5,60.13,8,16,1,34.1735416,-118.55350644,0,1,34.171168394161,-118.54871207563212,detection_avg,0.6064958360450716,total_population,hospital_count,0.01526359989745935
H-17,27,US,471,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79,107,1631,133,6.5,233,3.48,47,US,428,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,206,212,11.5,3.45,1.42,0.08,40.0,10.74,2.34,29.64,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,206,183,0,0,1,0,0.0,1042.29,0,0.0,1048.08,2,1802.49,2.48,0,0,0.0,1135.15,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,8.77,44.74,27.28,3.6,24.39,5,46.46,8,17,1,34.16337577,-118.54426145,0,1,34.16016646942155,-118.54869305023496,detection_avg,0.5374625828705486,total_population,hospital_count,0.02129367940249494
I-10,46,US,647,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,114,106,4740,140,41.62,105,3.67,9,US,647,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,95,95,18.93,2.94,3.64,5.01,46.34,24.06,4.13,24.99,1.295,17.47,29.74,16.36,0,0,,,60,0,0,1,0,1,0,0,0,0,0,2,700,749,0,0,1,44,2712.75,74.92,0,0.0,4374.37,0,0.0,867.11,48,0,0.0,4383.58,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.46,16.93,61.93,4.39,16.75,5,72.61,9,10,1,34.23078472,-118.53976108,1,1,34.23717180770313,-118.5373847567185,detection_avg,0.6631688170793075,transit_stops_count,affordable_housing_count,-0.014501963057768614
