GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,burglary_crime_est,total_crime_est,total_population,unemployment_rate_idx,pct_hispanic,median_income_idx,pct_veterans,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,pct_household_disability,pct_public_assistance,pct_severe_rent_burden,pct_no_schooling,pct_no_health_insurance,pct_veterans_2,pct_hs_grad,ACSHHPBLPV_P,esri_market_idx_14068,esri_market_idx_14068_forecast,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score,colnum,row,Join_Count,latitude,longitude,school_count,tent_present,centroid_lat,centroid_lon,centroid_source,baseline_risk,top_interaction_a,top_interaction_b,top_interaction_val
O-9,27,US,438,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,101,9359,160,55.04,91,1.15,27,US,28,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33.55,8.25,36.42,7.24,4.18,1.6,24.64,12.79,85,86,1.9425,17.47,29.74,16.36,0,0,,,90,1,0,0,0,1,2,0,0,0,0,2,832,802,0,0,2,36,2924.56,114.02,0,0.0,1960.41,17,1311.05,99.49,33,0,0.0,2091.67,0.32,1,0.11,1,0.0,0,100.0,1,0.0,0,2.14,17.62,58.87,4.97,18.54,5.0,70.57,15,9,1,34.22412642,-118.43321123,3,1,34.22204507577358,-118.43281844055566,detection_avg,0.6747670909776036,total_population,affordable_housing_count,-0.011048697020399581
P-10,7,US,418,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,174,5552,169,35.1,111,1.49,7,US,8,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,37.19,3.46,46.44,3.74,3.35,1.14,22.98,11.99,106,110,1.9425,17.47,29.74,16.36,0,0,,,42,0,0,0,0,0,0,0,0,0,0,6,772,759,0,0,4,0,0.0,992.43,0,0.0,992.43,1,1074.79,597.73,1,0,0.0,991.08,3.0,1,3.01,1,0.0,0,100.0,1,0.0,0,1.33,13.78,62.02,4.52,19.69,5.0,73.02,16,10,1,34.20594624,-118.42134586,0,1,34.20854015835964,-118.41879902910571,detection_avg,0.6419488014867764,pct_public_assistance,la_geohub_100yr_flood_intersects,0.015284608155372805
P-11,25,US,397,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,128,9601,181,57.32,76,1.18,28,US,526,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27.77,5.31,38.89,7.47,8.89,0.83,18.13,22.92,80,86,1.9425,17.47,29.74,16.36,0,0,,,66,0,0,0,0,1,0,0,0,0,0,1,1307,1307,0,0,6,17,1391.14,292.67,0,0.0,1366.67,1,1107.79,559.27,18,0,0.0,1386.93,2.52,1,2.52,1,0.0,0,100.0,1,0.0,0,1.06,10.41,73.25,4.35,11.99,5.0,80.96,16,11,1,34.201186544,-118.417969814,1,1,34.19505325017173,-118.4188059028682,detection_avg,0.6945303742922363,business_sites_count,la_geohub_100yr_flood_area_pct,0.014810868571121107
P-12,5,US,377,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,104,9538,143,39.09,95,1.61,0,US,506,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23.57,5.68,30.88,3.99,4.03,1.2,16.25,18.22,96,99,1.9425,17.47,29.74,16.36,0,0,,,78,0,0,0,0,4,3,0,0,0,0,3,1136,1183,0,0,2,31,1522.31,178.84,0,0.0,1425.2,1,1655.24,173.89,11,0,0.0,1587.39,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.36,15.51,61.0,5.56,17.94,5.0,71.69,16,12,0,,,7,0,34.181566341983824,-118.41881277663072,reconstructed,0.6523977169635047,business_sites_count,food_access_count,-0.012677478115939049
P-13,32,US,354,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,91,74,3866,93,21.13,141,2.29,5,US,483,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.81,7.08,26.52,1.61,2.31,1.78,13.98,9.99,125,126,1.9425,17.47,29.74,16.36,0,0,,,61,0,1,0,1,0,3,0,0,0,0,0,473,491,0,0,5,25,1853.76,63.79,0,0.0,1632.35,3,1543.92,458.08,13,0,0.0,1632.92,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.04,27.74,46.38,5.73,20.15,5.0,60.95,16,13,0,,,3,0,34.16807943379592,-118.41881965039322,reconstructed,0.5951346075762405,total_population,affordable_housing_count,0.01209504505546621
P-14,4,US,326,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,97,105,7608,160,16.0,140,3.2,1,US,455,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,8.83,4.15,25.31,0.94,1.6,2.58,5.54,7.38,135,134,1.9425,17.47,29.74,16.36,0,0,,,48,0,0,0,0,0,1,0,0,0,0,3,1210,1336,0,0,1,20,4237.41,134.47,20,4237.41,134.47,1,425.29,710.61,5,2,3019.73,135.05,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.36,29.31,47.09,3.94,19.66,5.0,61.66,16,14,1,34.15625306,-118.41807046,1,1,34.15459252560802,-118.41882652415572,detection_avg,0.6570179970625425,business_sites_count,food_access_count,-0.013292642246428116
P-15,34,US,306,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,122,5093,181,12.45,172,4.39,27,US,435,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,12.86,1.87,23.64,0.39,1.17,4.51,7.2,8.01,177,176,1.9425,17.47,29.74,16.36,0,0,,,39,0,0,0,0,1,2,0,0,0,0,0,1233,1274,0,0,1,30,1589.36,150.29,0,0.0,1343.59,1,1415.0,304.4,18,0,0.0,1341.8,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.19,37.97,36.81,3.42,21.8,5.0,53.61,16,15,0,,,3,0,34.14110561742011,-118.41883339791823,reconstructed,0.5837594237740599,business_sites_count,food_access_count,-0.013442214494840942
P-21,40,US,212,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,137,3456,162,7.93,149,2.66,19,US,341,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.26,1.53,27.97,0.35,1.24,2.1,5.89,8.86,185,186,1.9425,17.47,29.74,16.36,0,0,,,48,0,0,0,0,3,0,0,1,0,0,1,3339,3727,0,0,0,103,6376.0,187.81,0,0.0,2966.44,1,1272.99,304.66,48,0,0.0,3103.55,1.02,1,0.0,0,0.39,1,100.0,1,0.0,0,3.3,39.74,41.45,1.95,16.86,5.0,58.02,16,21,0,,,3,0,34.06018416829268,-118.41887464049329,reconstructed,0.6247442007155223,college_count,business_sites_count,0.03671670969483063
P-22,19,US,191,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,134,7009,90,8.52,193,0.67,48,US,320,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19.53,1.67,20.57,0.32,0.87,0.92,6.47,8.32,200,202,1.9425,17.47,29.74,16.36,0,0,,,3,0,1,0,0,0,4,0,0,0,0,0,1171,1262,0,0,0,58,3124.59,127.52,0,0.0,1902.49,0,0.0,1331.26,13,0,0.0,2012.65,4.38,1,0.0,0,0.23,1,100.0,1,0.0,0,5.51,35.59,46.09,1.57,16.75,5.0,60.61,16,22,1,34.0546456,-118.41819594,4,1,34.04669726010477,-118.41888151425576,detection_avg,0.6142886159899664,business_sites_count,food_access_count,-0.012992520019962693
P-23,48,US,170,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,116,5287,114,13.73,238,3.27,27,US,299,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,14.84,4.78,17.25,0.82,1.92,3.41,5.96,4.15,213,211,1.9425,17.47,29.74,16.36,0,0,,,0,0,0,1,0,0,3,1,0,0,0,1,840,827,0,0,1,35,4058.46,435.23,28,3866.74,435.23,3,458.16,309.32,9,2,2190.94,514.96,21.42,1,0.0,0,0.0,0,100.0,1,0.0,0,5.07,36.03,38.56,2.54,22.88,5.0,55.47,16,23,1,34.036928816666666,-118.41775942,3,1,34.03321035191687,-118.41888838801827,detection_avg,0.6026795862427726,business_sites_count,fema_flood_hazard_area_pct,-0.016334527270713634
P-24,27,US,149,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,80,92,13573,83,20.62,124,1.34,6,US,278,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,14.08,3.12,22.56,1.54,2.64,1.68,6.47,8.15,114,113,1.9425,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,2,0,0,0,0,1,1432,1499,0,0,6,5,2940.18,635.01,5,2940.18,635.01,6,1048.37,473.61,17,2,1964.73,637.52,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.77,29.76,47.04,1.86,21.35,5.0,61.8,16,24,1,34.02479537,-118.4119223,3,1,34.019723443728964,-118.4188952617808,detection_avg,0.643739323337233,total_population,affordable_housing_count,-0.017703434243163615
P-25,8,US,130,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,141,104,10467,69,32.05,131,2.46,37,US,259,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18.04,3.68,26.67,3.74,4.12,1.85,9.37,9.81,125,125,1.9425,17.47,29.74,16.36,0,0,,,18,0,1,0,0,0,1,0,0,0,0,0,845,817,0,0,0,87,9498.34,32.67,61,6493.6,32.67,2,1292.12,497.64,41,2,3060.77,166.94,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.57,23.32,52.26,1.86,22.56,5.0,66.11,16,25,1,34.012921193333334,-118.41798876333333,1,1,34.006236535541056,-118.41890213554328,detection_avg,0.6709094866913865,total_population,affordable_housing_count,-0.015088478116818673
P-26,40,US,112,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,131,107,12540,140,43.5,126,1.76,19,US,241,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.77,4.82,16.22,3.94,4.01,1.53,10.75,7.54,127,129,1.9425,17.47,29.74,16.36,0,0,,,18,0,0,0,0,3,2,0,0,0,0,3,1023,1081,1,1,10,0,0.0,942.31,0,0.0,942.31,2,1277.36,371.9,30,0,0.0,988.39,0.28,1,0.28,1,0.0,0,100.0,1,0.0,0,2.24,24.88,53.36,1.71,20.05,5.0,66.68,16,26,1,33.995306996,-118.421067318,5,1,33.99274962735316,-118.4189090093058,detection_avg,0.6614942179082641,total_population,affordable_housing_count,-0.017936692516441963
P-27,23,US,95,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,80,185,6637,83,18.5,165,3.1,2,US,224,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,9.5,3.21,18.09,0.33,1.0,3.45,6.14,4.58,157,153,1.9425,17.47,29.74,16.36,0,0,,,16,0,0,0,0,3,1,0,0,0,0,1,572,664,0,0,5,55,8227.73,41.36,33,5786.79,41.36,3,3175.18,112.96,14,4,3238.78,53.14,18.26,1,8.93,1,9.27,1,100.0,1,0.0,0,2.32,16.97,63.69,2.2,17.14,5.0,73.89,16,27,1,33.98677367,-118.424917,4,1,33.97926271916525,-118.41891588306832,detection_avg,0.6522433149238556,business_sites_count,la_geohub_100yr_flood_area_pct,-0.02502133592450857
P-28,42,US,79,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,49,128,9392,98,16.13,233,1.49,21,US,193,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,10.84,4.91,26.9,0.35,0.28,1.7,3.9,9.47,185,180,1.9425,17.47,29.74,16.36,0,0,,,1,0,0,0,1,1,0,0,0,0,0,0,552,590,0,0,1,15,1363.73,640.53,11,870.65,640.53,8,1721.58,326.47,16,2,1145.19,643.72,23.87,1,0.0,0,23.95,1,100.0,1,0.0,0,5.78,29.78,45.4,2.3,22.52,5.0,60.05,16,28,0,,,1,0,33.96577581097734,-118.4189227568308,reconstructed,0.6120506273415282,business_sites_count,fema_flood_hazard_area_pct,-0.012059388811058681
P-29,15,US,65,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,161,4177,88,16.38,138,2.43,35,US,166,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,7.15,3.91,37.1,0.27,0.61,1.84,12.31,19.92,120,119,1.9425,17.47,29.74,16.36,0,0,,,12,0,0,1,1,1,1,1,1,0,0,0,379,385,0,0,2,32,2831.21,251.61,32,2831.21,251.61,2,633.47,417.25,22,2,2847.27,250.41,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.5,37.14,36.74,0.46,25.65,5.0,54.97,16,29,1,33.95437774,-118.41331187,2,1,33.952288902789434,-118.41892963059333,detection_avg,0.6161465786363381,total_population,affordable_housing_count,0.01139370483776715
P-3,48,US,528,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79,85,5392,107,77.15,140,4.82,27,US,199,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,29.18,2.92,42.46,8.9,4.65,4.05,25.27,13.03,117,120,1.9425,17.47,29.74,16.36,0,0,,,10,0,0,0,0,1,1,0,0,0,0,0,284,272,0,0,1,14,3760.09,576.96,12,3160.3,576.96,0,0.0,870.46,3,2,2140.93,574.57,0.0,0,0.0,0,0.0,0,94.17,1,0.0,0,2.95,32.06,37.9,2.89,27.15,5.0,55.64,16,3,0,,,2,0,34.30294851567497,-118.41875091276816,reconstructed,0.553600600395775,la_geohub_fire_hazard_area_pct,tree_canopy_proxy_pct,-0.023078465079381945
P-4,30,US,519,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,115,131,3932,129,86.5,117,1.94,9,US,181,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31.67,3.46,43.48,7.26,2.8,0.87,26.28,18.34,112,117,1.9425,17.47,29.74,16.36,0,0,,,22,0,0,0,0,6,0,0,0,0,0,0,373,344,0,0,7,68,6345.22,273.6,27,3792.81,393.66,7,2555.83,207.91,5,2,2587.84,394.41,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.29,12.51,66.45,3.29,17.74,5.0,76.13,16,4,1,34.293564,-118.41340253,6,1,34.28946160748707,-118.41875778653068,detection_avg,0.6234508856140393,total_population,affordable_housing_count,0.011950894654987478
P-5,6,US,507,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,144,155,9256,107,91.75,103,2.27,4,US,157,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43.21,5.27,36.48,9.24,4.69,1.58,28.71,17.09,95,99,1.9425,17.47,29.74,16.36,0,0,,,18,0,0,0,0,0,0,2,2,0,0,1,609,595,0,0,5,43,4983.74,35.48,43,4983.74,35.48,0,0.0,944.21,6,2,3069.6,49.76,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.56,16.89,60.96,3.18,18.97,5.0,72.2,16,5,0,,,0,0,34.27597469929916,-118.41876466029318,reconstructed,0.7105594837371778,recreation_center_count,business_sites_count,0.021511343654148318
P-6,28,US,493,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,151,157,9428,193,92.48,70,2.0,46,US,129,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,41.59,6.96,23.46,10.74,3.49,2.32,25.96,18.37,72,73,1.9425,17.47,29.74,16.36,0,0,,,90,0,1,0,0,0,1,1,0,0,0,1,752,700,0,0,2,51,3127.9,207.79,0,0.0,991.93,0,0.0,1573.68,5,0,0.0,1135.46,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.33,14.1,66.13,2.49,17.28,5.0,75.89,16,6,1,34.264422572,-118.419981134,1,1,34.262487791111255,-118.41877153405568,detection_avg,0.6882045291660168,total_population,affordable_housing_count,-0.011346823263859931
P-7,45,US,475,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,148,139,10905,105,91.75,107,1.48,2,US,96,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,38.38,10.09,33.58,12.21,5.23,1.5,21.11,19.04,91,94,1.9425,17.47,29.74,16.36,0,0,,,42,0,0,0,0,1,0,0,0,0,0,0,641,601,1,0,7,42,3110.81,426.93,2,181.87,811.62,0,0.0,1225.37,4,0,0.0,823.6,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.35,18.22,59.61,4.64,17.52,5.0,71.02,16,7,1,34.246748593333336,-118.42192326666668,1,1,34.249000882923355,-118.4187784078182,detection_avg,0.6827681622982381,total_population,affordable_housing_count,-0.016196055935466445
P-8,12,US,459,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,111,6076,107,80.71,110,1.96,12,US,63,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,29.86,3.66,28.6,10.63,6.52,2.12,22.86,12.92,92,95,1.9425,17.47,29.74,16.36,0,0,,,48,0,0,0,0,2,1,0,0,0,0,0,463,430,0,0,4,88,11082.35,143.22,58,9130.54,143.22,5,1735.11,474.81,1,2,3155.68,146.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.97,17.58,62.12,3.76,16.54,5.0,72.89,16,8,0,,,3,0,34.23551397473545,-118.4187852815807,reconstructed,0.6669800952669352,la_geohub_fire_hazard_area_pct,tree_canopy_proxy_pct,0.010363027200876047
P-9,28,US,439,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,115,97,4466,50,53.61,138,2.93,28,US,29,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,30.1,4.64,29.28,4.38,3.42,2.83,23.23,5.44,128,132,1.9425,17.47,29.74,16.36,0,0,,,42,0,0,0,0,0,0,0,0,0,0,0,311,301,0,0,1,31,3678.45,433.23,18,2424.9,692.98,20,4660.2,8.29,3,2,881.4,698.12,2.57,1,2.57,1,0.0,0,100.0,1,0.0,0,2.0,17.34,43.5,2.06,37.1,5.0,59.85,16,9,0,,,0,0,34.22202706654754,-118.4187921553432,reconstructed,0.6006671063871609,business_sites_count,la_geohub_100yr_flood_area_pct,-0.017147292252409376
Q-10,8,US,419,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,107,4615,114,37.31,91,1.53,8,US,9,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.45,4.99,40.26,3.86,3.27,1.08,14.66,9.28,89,94,1.9425,17.47,29.74,16.36,0,0,,,42,0,0,0,0,0,0,0,0,0,0,0,767,819,0,0,0,68,10628.34,75.08,29,8403.31,75.08,0,0.0,1231.51,8,2,3119.06,73.25,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.47,10.46,69.08,4.53,15.93,5.0,78.21,17,10,1,34.20861502,-118.39908226,0,1,34.2085221491336,-118.40477274389325,detection_avg,0.6263136654707405,total_population,affordable_housing_count,0.010287129165088426
Q-11,26,US,398,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,104,111,7565,124,48.76,74,0.77,29,US,527,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,35.08,3.2,36.29,4.55,4.97,0.79,26.21,15.1,82,85,1.9425,17.47,29.74,16.36,0,0,,,42,0,0,1,1,2,0,1,0,0,0,1,914,932,0,0,4,76,11888.19,207.83,51,10149.75,207.83,10,1024.94,261.8,12,2,3046.59,213.39,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.5,19.32,55.7,4.22,20.76,5.0,68.54,17,11,1,34.193405471666665,-118.401641795,2,1,34.19503524094569,-118.40477961765576,detection_avg,0.6694764994699625,college_count,business_sites_count,0.011203187359810306
Q-12,6,US,378,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,101,88,8725,136,27.44,117,1.54,1,US,507,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23.76,5.55,28.31,3.96,2.89,0.97,21.15,12.03,114,117,1.9425,17.47,29.74,16.36,0,0,,,38,0,0,0,0,1,1,0,0,0,0,0,1151,1202,0,0,2,36,3018.31,685.42,10,1674.11,747.06,0,0.0,827.81,14,2,583.68,755.46,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.41,29.19,45.91,5.12,19.78,5.0,60.51,17,12,0,,,2,0,34.18154833275779,-118.40478649141824,reconstructed,0.6242133393422444,business_sites_count,food_access_count,-0.012817498422822711
Q-13,33,US,355,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88,87,10570,150,21.01,104,2.35,7,US,484,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.35,4.29,36.71,3.33,2.28,2.39,14.18,15.27,97,97,1.9425,17.47,29.74,16.36,0,0,,,39,0,0,0,0,0,3,0,0,0,0,2,1524,1589,0,0,0,10,398.68,748.63,0,0.0,890.5,1,790.0,744.85,9,0,0.0,890.91,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.69,22.69,55.84,4.11,17.36,5.0,67.68,17,13,1,34.16374039,-118.39676295,3,1,34.168061424569885,-118.40479336518077,detection_avg,0.6446576815916432,total_population,affordable_housing_count,-0.015375119200463092
Q-14,5,US,327,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78,86,7328,136,12.84,197,4.97,3,US,456,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.4,2.45,18.75,1.41,2.86,4.98,10.24,4.79,200,195,1.9425,17.47,29.74,16.36,0,0,,,33,0,0,1,0,0,2,1,0,0,0,1,1101,1122,0,0,0,25,3490.88,565.8,14,3091.26,565.8,2,1628.86,486.17,10,2,2471.35,568.55,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.86,24.67,52.11,5.67,17.54,5.0,65.02,17,14,0,,,2,0,34.15457451638198,-118.40480023894328,reconstructed,0.5844563174302633,business_sites_count,food_access_count,-0.01232360492020784
Q-15,35,US,307,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,146,1906,136,8.5,253,0.41,29,US,436,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,7.56,4.04,46.48,0.0,0.57,0.52,3.78,4.61,281,286,1.9425,17.47,29.74,16.36,0,0,,,24,0,1,0,0,0,2,0,0,0,0,0,728,699,0,0,0,10,1014.54,545.09,0,0.0,1911.23,1,739.1,639.75,9,0,0.0,1935.43,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,17.07,60.39,20.01,2.71,16.89,3.0,38.89,17,15,0,,,2,0,34.14108760819408,-118.40480711270575,reconstructed,0.5454214314847367,business_sites_count,dominant_landcover_class,-0.1024195628707577
Q-20,9,US,231,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,319,244,3812,186,7.82,161,4.39,38,US,360,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24.02,1.85,26.0,0.53,4.34,3.88,11.21,12.09,195,192,1.9425,17.47,29.74,16.36,0,0,,,81,0,0,1,0,0,1,0,0,0,0,1,540,532,0,1,0,79,3289.67,61.52,0,0.0,4281.5,1,1623.9,460.9,62,0,0.0,4316.62,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.99,25.52,52.95,2.55,18.98,5.0,65.87,17,20,0,,,1,0,34.07365306725455,-118.4048414815183,reconstructed,0.6059851291960485,total_population,affordable_housing_count,0.012211390029392094
Q-21,41,US,213,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,169,169,7932,86,7.72,195,3.37,20,US,342,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.21,3.23,25.48,0.84,0.66,4.02,5.4,8.04,195,193,1.9425,17.47,29.74,16.36,0,0,,,41,0,0,0,0,0,1,1,0,0,0,2,1040,1021,0,0,0,100,5547.28,322.15,0,0.0,2857.6,2,1717.01,68.95,27,0,0.0,2912.68,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.94,32.25,43.14,2.61,22.0,5.0,59.02,17,21,0,,,1,0,34.06016615906665,-118.4048483552808,reconstructed,0.6385537457982742,business_sites_count,food_access_count,-0.011626629414719408
Q-22,20,US,192,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,45,72,2736,40,7.46,253,3.68,49,US,321,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22.14,1.68,4.6,0.31,0.14,4.17,6.43,0.3,241,238,1.9425,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,244,259,0,0,0,0,0.0,929.78,0,0.0,1404.98,6,1576.74,444.21,3,0,0.0,1482.39,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,6.37,55.31,23.64,1.83,19.22,3.0,44.64,17,22,0,,,0,0,34.04667925087874,-118.4048552290433,reconstructed,0.5225806407005037,total_population,affordable_housing_count,0.01443084867288438
Q-23,49,US,171,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,125,136,14734,57,23.01,133,1.16,28,US,300,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.25,3.44,15.8,0.97,2.72,1.07,5.65,7.17,128,124,1.9425,17.47,29.74,16.36,0,0,,,0,0,1,0,0,1,2,0,1,0,0,3,1840,1900,0,0,1,32,4422.25,6.97,32,4422.25,6.97,1,1541.27,315.33,20,2,3239.05,7.12,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.52,24.59,55.8,2.03,17.58,5.0,67.7,17,23,1,34.0289286025,-118.3995165975,3,1,34.03319234269083,-118.40486210280582,detection_avg,0.6777078460793217,college_count,business_sites_count,0.017387934048622187
